audio_filename,transcript,TTS,source
dataset/Synthetic/UWB/uwb-atcc_ACCU-1LvfOi_000608_000911_PI_cosyvoice_l2arctic.wav,lufthansa six tango uniform climbing flight level three one zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1MfnP7_000000_000602_AT_cosyvoice_l2arctic.wav,austrian three one six romeo continue present heading for spacing and contact praha one two seven one two fi,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1MfnP7_000852_001011_PI_cosyvoice_l2arctic.wav,one two five bye bye,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1MfnP7_001226_001569_AT_cosyvoice_l2arctic.wav,ryan air five juliett uniform climb to flight level three four zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1MfnP7_001605_001946_PI_cosyvoice_l2arctic.wav,flight level three four zero ryan air five juliett uniform,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1P0mFp_000103_000309_AT_cosyvoice_l2arctic.wav,ascot six six three nine praha,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1P0mFp_000377_000560_PI_cosyvoice_l2arctic.wav,ascot six six three nine go ahead,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1P0mFp_000583_000908_AT_cosyvoice_l2arctic.wav,would you be able to take flight level three six zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1pVdAS_000000_000261_PI_cosyvoice_l2arctic.wav,lufthansa six one three is descending now level three hun,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1pVdAS_001293_002005_AT_cosyvoice_l2arctic.wav,eight romeo golf descend to flight level one five zero and contact praha one two seven decimal five seven five good day,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1R1ntI_000068_000499_AT_cosyvoice_l2arctic.wav,austrian three zero eight lima contact praha one two seven one two five,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1R1ntI_000566_001015_PI_cosyvoice_l2arctic.wav,one two seven decimal one two five good bye austrian three zero eight lima,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1R1ntI_001072_001539_AT_cosyvoice_l2arctic.wav,lufthansa four papa juliett contact rhein one three three decimal two eight five,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1R1ntI_001605_002280_PIAT_cosyvoice_l2arctic.wav,three three two eight five lufthansa four papa juliett and thank you very much again you are welcome,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1uehqT_000000_000200_AT_cosyvoice_l2arctic.wav,csa eight zero four praha request,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1uehqT_000279_000674_PIAT_cosyvoice_l2arctic.wav,go ahead csa eight zero four what level do you expect overhead pepik,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1uehqT_001330_001794_PI_cosyvoice_l2arctic.wav,praha radar csa eight zero four about pepik we expect flight level three nine zero if po,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1uehqT_002269_002721_AT_cosyvoice_l2arctic.wav,csa eight zero four contact praha one three three four one zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1uehqT_002761_003180_PI_cosyvoice_l2arctic.wav,one three three decimal four one zero csa eight zero four,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1uehqT_003395_004071_PI_cosyvoice_l2arctic.wav,radar csa two sierra lima passing flight level two four seven climb flight level two eight zero current to liksa,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1uehqT_004137_004663_AT_cosyvoice_l2arctic.wav,csa two sierra lima praha radar contact climb to flight level three four zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1uehqT_004663_004939_PI_cosyvoice_l2arctic.wav,climb flight level three four zero csa two sierra lima,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1vZ3yK_000474_000877_PI_cosyvoice_l2arctic.wav,flight level done is six zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1vZ3yK_001001_001439_PI_cosyvoice_l2arctic.wav,zero for cruise over delta romeo november,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1vZ3yK_001531_002246_PIAT_cosyvoice_l2arctic.wav,five seven two praha good morning radar contact direct tango bravo victor direct to tango bravo victor martinair five,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1WNcXk_000000_000385_PI_cosyvoice_l2arctic.wav,praha camber zero zero nine descending three five zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1WNcXk_000459_001063_AT_cosyvoice_l2arctic.wav,camber zero zero nine praha hello radar contact descend flight level three zero zero cross rapet at level,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1WNcXk_001140_001523_PI_cosyvoice_l2arctic.wav,cross rapet at flight level three zero zero camber zero zero nine,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1Y20S7_000213_000715_PI_cosyvoice_l2arctic.wav,radar scandinavian six eight nine flight level three three zero direct to cerno,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1Y20S7_000715_001022_AT_cosyvoice_l2arctic.wav,scandinavian six eight nine hello radar contact,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1z2Ys4_000087_000340_AT_cosyvoice_l2arctic.wav,lufthansa six kilo yankee proceed direct rapet,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1z2Ys4_000388_000601_PI_cosyvoice_l2arctic.wav,lufthansa six kilo yankee thank you inbound rapet,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1ZdB50_000000_000613_AT_cosyvoice_l2arctic.wav,austrian one seven six papa contact praha one two seven decimal one two five,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1ZdB50_000668_001038_PI_cosyvoice_l2arctic.wav,praha radar on seven one two five austrian one seven six papa,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1ZvQqb_000110_000553_PI_cosyvoice_l2arctic.wav,sky travel six six one descending flight level three four zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1ZvQqb_000586_000900_AT_cosyvoice_l2arctic.wav,sky travel six six one praha radar contact,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1ZvQqb_001530_001979_PI_cosyvoice_l2arctic.wav,and sky travel six six one are they gonna keep the runway one three in use,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1ZvQqb_002621_003193_AT_cosyvoice_l2arctic.wav,lufthansa four charlie kilo contact bratislava on one three four four seven five,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1ZvQqb_003270_003826_PIAT_cosyvoice_l2arctic.wav,ok we try three four four seventy five four charlie kilo bye bye bye bye,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-1ZvQqb_004486_004970_AT_cosyvoice_l2arctic.wav,sky travel six six one to my last information you may expect runway one three,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2AbS52_000066_000598_PI_cosyvoice_l2arctic.wav,praha singapoore two six good morning on the descend to flight level three five zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2AbS52_000739_001311_AT_cosyvoice_l2arctic.wav,singapoore two six praha good morning radar contact descend flight level three zero zero reach level by rapet,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2AbS52_001437_001829_PI_cosyvoice_l2arctic.wav,two six descend continue to level three zero zero to reach by rapet,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2av4W0_000811_001079_AT_cosyvoice_l2arctic.wav,oman air one one three good morning praha radar contac,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2Bvtyz_000190_000775_PI_cosyvoice_l2arctic.wav,praha radar good morning turkish one seven six seven descending flight level three five zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2Bvtyz_000939_001364_AT_cosyvoice_l2arctic.wav,turkish one seven six seven hello radar contact descend flight level three four zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2Bvtyz_001515_001843_PI_cosyvoice_l2arctic.wav,descending flight level three four zero turkish one seven six seven,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2gPTfc_000193_000541_PI_cosyvoice_l2arctic.wav,praha nicky eight seven two out of two six five two eight zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2gPTfc_000579_001324_PIAT_cosyvoice_l2arctic.wav,nicky eight zero one two praha radar contact climb flight level three four zero climbing flight level three four zero looking for three eight zero final,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2gPTfc_001324_001594_PIAT_cosyvoice_l2arctic.wav,nicky eight zero one two radar roger,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2h6lgp_000195_000660_AT_cosyvoice_l2arctic.wav,air china nine six one when ready descend to flight level two five zero reach level by kolad,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2h6lgp_000802_001032_PI_cosyvoice_l2arctic.wav,ready confirm descend flight level tw,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2h6lgp_001274_001643_AT_cosyvoice_l2arctic.wav,correct level two five zero to reach level by kolad,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2h6lgp_001745_002035_PI_cosyvoice_l2arctic.wav,descend flight level two five zero by kolad air china,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2jPURq_000206_000870_AT_cosyvoice_l2arctic.wav,air berlin two eight two golf contact praha one one eight decimal three seven five good bye,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2jPURq_000870_001227_PI_cosyvoice_l2arctic.wav,praha eighteen three seven five two eight two golf,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2l68C2_000000_000200_PI_cosyvoice_l2arctic.wav,praha radar hotel alfa yankee,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2l68C2_000487_000642_PI_cosyvoice_l2arctic.wav,two two three four zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2l68C2_000777_001207_AT_cosyvoice_l2arctic.wav,hotel alfa yankee foxtrot hotel praha radar contact proceed to rodux,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_000162_000602_AT_cosyvoice_l2arctic.wav,lufthansa six zero one contact munich one three two decimal one five five good day,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_000641_000909_PI_cosyvoice_l2arctic.wav,one three two one five five lufthansa six zero one,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_001257_001564_AT_cosyvoice_l2arctic.wav,jobair zero two one descend to flight level one three zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_002193_002572_AT_cosyvoice_l2arctic.wav,csa nine seven nine proceed to vlm then vlm one romeo arrival,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_002649_003005_PI_cosyvoice_l2arctic.wav,direct vlm then vlm one romeo arrival csa nine seven nine,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_003065_003422_AT_cosyvoice_l2arctic.wav,jobair zero five one papa vlm vlm one romeo arrival,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_003515_003660_PI_cosyvoice_l2arctic.wav,vlm one romeo arrival jobair,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_003913_004349_AT_cosyvoice_l2arctic.wav,jobair zero two one contact wien one two four decimal five five zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_004989_005467_AT_cosyvoice_l2arctic.wav,kuwaiti eight nine sierra contact praha one two seven decimal five seven five good day,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_005496_005778_PI_cosyvoice_l2arctic.wav,yes one two seven five seven five forty eight nin,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_006613_006970_PI_cosyvoice_l2arctic.wav,praha radar thai nine two zero good morning,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_006970_007492_PI_cosyvoice_l2arctic.wav,flight level three seven one descend to flight level three five zero direct laket,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_007573_008152_AT_cosyvoice_l2arctic.wav,thai nine two zero praha good morning radar contact descend to flight level three zero zero reach level by rapet,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_008283_008817_PI_cosyvoice_l2arctic.wav,descend flight level three zero zero reach by rapet thain nine two zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_009031_009360_PI_cosyvoice_l2arctic.wav,good morning ups four with you flight level three three zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2N9O4d_009393_009670_AT_cosyvoice_l2arctic.wav,ups four good morning radar contact,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2nUNxX_000139_000686_PI_cosyvoice_l2arctic.wav,lufthansa six tango uniform we arriving the top flight level three three zero available,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2nUNxX_000737_000999_AT_cosyvoice_l2arctic.wav,sorry three one zero is maximum india can offer you now,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2pcKiT_000177_000894_AT_cosyvoice_l2arctic.wav,camber zero four two nine when ready descend flight level two eight zero level by hotel delta oscar,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2pcKiT_000950_001177_PI_cosyvoice_l2arctic.wav,camber zero four two nine roger when ready descend,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2pcKiT_001197_001460_PI_cosyvoice_l2arctic.wav,maintain flight level two eight zero by hotel,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2pcKiT_001635_002238_AT_cosyvoice_l2arctic.wav,thomson two one five contact rhein one two eight decimal zero seven five bye bye,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2pcKiT_002349_002600_PI_cosyvoice_l2arctic.wav,one two eight zero seven five,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2pcKiT_002656_002733_PI_cosyvoice_l2arctic.wav,two one five good,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2qNg5p_000148_000494_PI_cosyvoice_l2arctic.wav,praha reach nine seven four level two nine zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2qNg5p_000539_000944_AT_cosyvoice_l2arctic.wav,reach nine seven four praha good evening radar contact proceed direct,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2qNg5p_001292_001627_PI_cosyvoice_l2arctic.wav,ok reach nine seven four understand,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2qzrTb_000148_000541_PI_cosyvoice_l2arctic.wav,praha lufthansa six lima yankee level three hundred inbound astel,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2qzrTb_000616_000905_AT_cosyvoice_l2arctic.wav,lufthansa six lima yankee praha radar conta,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2qzrTb_000927_001082_AT_cosyvoice_l2arctic.wav,proceed direct romeo alfa ke,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2qzrTb_001293_001433_PI_cosyvoice_l2arctic.wav,hansa six lima yankee,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2rixrF_000069_000474_AT_cosyvoice_l2arctic.wav,lufthansa seven yankee correction seven seven yankee proceed to budek,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2rixrF_000564_000756_PI_cosyvoice_l2arctic.wav,direct budek lufthansa seven seven yankee,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2rixrF_000861_001396_AT_cosyvoice_l2arctic.wav,lufthansa one romeo papa contact praha one three five decimal one three five,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2rixrF_001460_001848_PI_cosyvoice_l2arctic.wav,one three five one three five lufthansa one romeo papa good bye,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2rLeWR_000112_000493_PI_cosyvoice_l2arctic.wav,praha hello beline one charlie lima on course to oscar kilo golf,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2rLeWR_000523_000668_PI_cosyvoice_l2arctic.wav,flight level three three zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2rLeWR_000768_001364_PIAT_cosyvoice_l2arctic.wav,beline one charlie lima hello radar contact maintain flight level three three zero maintaining beline one charlie lima,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2rLeWR_001552_002191_PI_cosyvoice_l2arctic.wav,praha radar good afternoon nor shuttle four five zero two approaching flight level three hundred looking for flight level three eight,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2rLeWR_002191_002419_PI_cosyvoice_l2arctic.wav,zero as final lima agnav,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2rLeWR_002478_003198_PIAT_cosyvoice_l2arctic.wav,nor shuttle four five zero two hello radar contact climb flight level three one zero initially climb flight level three one zero nor shuttle four five zero two,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_000135_000409_PI_cosyvoice_l2arctic.wav,praha radar good evening quality nine one romeo,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_000499_000779_PI_cosyvoice_l2arctic.wav,is climbing flight level one six zero radar heading two seven zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_000819_001410_AT_cosyvoice_l2arctic.wav,quality nine one romeo praha hello radar contact on present heading climb to flight level two eight zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_001499_001660_PI_cosyvoice_l2arctic.wav,on present heading climbing flight level two eig,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_007866_008109_AT_cosyvoice_l2arctic.wav,quality nine one romeo praha,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_008928_009164_AT_cosyvoice_l2arctic.wav,quality nine one romeo praha,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_009439_009889_AT_cosyvoice_l2arctic.wav,there is background noise probably from your aircraft on frequency,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_010883_011299_AT_cosyvoice_l2arctic.wav,lot three seven mike contact krakow one two one zero seven five good by,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_011905_012528_AT_cosyvoice_l2arctic.wav,lot three seven mike you are unreadable just confirm by squak changing one two one zero seven five,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_014788_015329_AT_cosyvoice_l2arctic.wav,chanex six six hundred praha hello radar contact descend to flight level three four zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_016100_016315_AT_cosyvoice_l2arctic.wav,chanex six six zero zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_016369_016754_AT_cosyvoice_l2arctic.wav,you are unreadable descend to flight level three four zero,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_018275_018491_AT_cosyvoice_l2arctic.wav,quality nine one romeo praha,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_018566_018872_PI_cosyvoice_l2arctic.wav,yeah we are now on box two do you still hear the back noise,cosyvoice_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-2SbsTH_019150_019416_AT_cosyvoice_l2arctic.wav,yes india think so but thank you,cosyvoice_tts,l2arctic
